2021-05-12 00:53:44;0000000000002003;400;19119;14886;27.8;1;0;28.32;0;51.6407;-0.7653
2021-05-12 00:54:45;0000000000002003;415;19114;14873;27.92;1;0;28.3;0;51.6408;-0.7653
2021-05-12 00:55:43;0000000000002003;400;19114;14890;27.9;1;0;28.28;0;51.6408;-0.7653
2021-05-12 00:56:44;0000000000002003;424;19113;14863;28.07;0;0;28.27;5;51.6408;-0.7654
2021-05-12 00:57:42;0000000000002003;400;19119;14890;28.01;1;0;28.22;0;51.6407;-0.7653
2021-05-12 00:58:43;0000000000002003;400;19121;14887;28.08;1;0;28.2;0;51.6408;-0.7653
2021-05-12 00:59:44;0000000000002003;411;19110;14873;28.19;0;0;28.16;6;51.6408;-0.7654
2021-05-12 01:00:42;0000000000002003;400;19110;14894;28.28;1;0;28.12;0;51.6408;-0.7654
2021-05-12 01:01:42;0000000000002003;400;19143;14904;28.19;1;0;28.07;0;51.6408;-0.7653
2021-05-12 01:02:42;0000000000002003;400;19123;14889;28.32;0;0;28.07;0;51.6407;-0.7654
2021-05-12 01:03:44;0000000000002003;400;19129;14915;28.36;1;0;27.96;0;51.6407;-0.7653
2021-05-12 01:04:42;0000000000002003;400;19152;14929;28.34;1;0;27.88;0;51.6407;-0.7653
2021-05-12 01:05:43;0000000000002003;411;19130;14873;28.49;1;0;27.94;0;51.6407;-0.7653
2021-05-12 01:06:42;0000000000002003;415;19117;14873;28.52;1;0;27.96;3;51.6407;-0.7653
2021-05-12 01:07:43;0000000000002003;414;19114;14874;28.57;1;0;27.94;3;51.6407;-0.7653
2021-05-12 01:08:47;0000000000002003;400;19123;14900;28.52;1;0;27.89;0;51.6408;-0.7653
2021-05-12 01:09:44;0000000000002003;400;19129;14900;28.56;1;0;27.9;0;51.6407;-0.7653
2021-05-12 01:10:43;0000000000002003;400;19146;14915;28.5;0;0;27.85;0;51.6407;-0.7654
2021-05-12 01:11:42;0000000000002003;400;19148;14897;28.54;1;0;27.81;0;51.6407;-0.7653
2021-05-12 01:12:43;0000000000002003;400;19126;14901;28.6;0;0;27.81;0;51.6407;-0.7653
2021-05-12 01:13:43;0000000000002003;400;19144;14916;28.56;0;0;27.78;0;51.6407;-0.7653
2021-05-12 01:14:42;0000000000002003;400;19153;14925;28.59;0;0;27.76;0;51.6407;-0.7653
2021-05-12 01:15:43;0000000000002003;400;19131;14898;28.77;0;0;27.75;0;51.6408;-0.7654
2021-05-12 01:16:43;0000000000002003;430;19118;14859;29;1;0;27.72;3;51.6408;-0.7653
2021-05-12 01:17:43;0000000000002003;400;19122;14906;28.91;0;0;27.65;5;51.6408;-0.7653
2021-05-12 01:18:43;0000000000002003;400;19131;14890;28.91;0;0;27.69;0;51.6408;-0.7653
2021-05-12 01:19:43;0000000000002003;400;19137;14923;28.84;0;0;27.66;0;51.6407;-0.7653
2021-05-12 01:20:43;0000000000002003;433;19117;14856;29.1;0;0;27.64;5;51.6408;-0.7653
2021-05-12 01:21:43;0000000000002003;422;19099;14865;29.15;0;0;27.65;14;51.6407;-0.7653
2021-05-12 01:22:46;0000000000002003;400;19131;14908;28.96;0;0;27.59;0;51.6407;-0.7653
2021-05-12 01:23:46;0000000000002003;400;19155;14931;28.79;1;0;27.66;0;51.6407;-0.7654
2021-05-12 01:24:43;0000000000002003;400;19155;14925;28.75;0;0;27.7;0;51.6407;-0.7654
2021-05-12 01:25:43;0000000000002003;400;19166;14942;28.76;0;0;27.54;0;51.6408;-0.7654
2021-05-12 01:26:42;0000000000002003;400;19168;14925;28.85;1;0;27.46;0;51.6407;-0.7653
2021-05-12 01:27:43;0000000000002003;400;19146;14903;29.04;0;0;27.5;0;51.6408;-0.7653
2021-05-12 01:29:42;0000000000002003;400;19155;14902;29.14;1;0;27.47;0;51.6407;-0.7654
2021-05-12 01:30:45;0000000000002003;432;19135;14861;29.19;0;0;27.65;5;51.6408;-0.7654
2021-05-12 01:31:43;0000000000002003;430;19105;14860;29.24;0;0;27.6;16;51.6407;-0.7653
2021-05-12 01:32:43;0000000000002003;400;19126;14931;28.97;0;0;27.63;0;51.6407;-0.7653
2021-05-12 01:33:44;0000000000002003;400;19164;14931;28.89;0;0;27.61;0;51.6407;-0.7654
2021-05-12 01:34:43;0000000000002003;408;19130;14874;29.22;1;0;27.57;6;51.6407;-0.7654
2021-05-12 01:35:43;0000000000002003;400;19152;14932;29.08;0;0;27.52;0;51.6407;-0.7654
2021-05-12 01:36:45;0000000000002003;400;19179;14952;28.95;1;0;27.49;0;51.6407;-0.7654
2021-05-12 01:37:44;0000000000002003;400;19173;14906;29.05;0;0;27.47;0;51.6407;-0.7653
2021-05-12 01:38:42;0000000000002003;413;19123;14867;29.36;0;0;27.4;4;51.6407;-0.7653
2021-05-12 01:39:43;0000000000002003;405;19128;14873;29.46;0;0;27.4;8;51.6407;-0.7654
2021-05-12 01:40:43;0000000000002003;410;19122;14879;29.49;0;0;27.37;9;51.6406;-0.7654
2021-05-12 01:41:46;0000000000002003;400;19124;14915;29.41;1;0;27.33;11;51.6407;-0.7653
2021-05-12 01:42:43;0000000000002003;400;19154;14932;29.42;1;0;27.28;0;51.6408;-0.7654
2021-05-12 01:43:42;0000000000002003;400;19165;14950;29.4;0;0;27.25;0;51.6408;-0.7653
2021-05-12 01:44:43;0000000000002003;400;19169;14926;29.39;0;0;27.25;0;51.6408;-0.7653
